customerID,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_bin
4709-lkhyg,0.01741293532338306,0.06014885760443111,0,0,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,2
2504-dshih,0.682089552238806,0.22583083314101085,0,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,1
0699-ndkjm,0.4029850746268656,0.39448996076621273,0,0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,4
9286-bhdqg,0.26865671641791045,0.3601430879298408,0,1,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,1,5
0230-wequw,0.381592039800995,0.43507962150934687,0,1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,5
2040-ldiwq,0.6562189054726368,0.6122432494807293,0,1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,5
6496-jdssb,0.6144278606965173,0.06990537733671821,0,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,0
9408-ssnvz,0.5164179104477612,0.028796445880452347,1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,0
4443-embna,0.06467661691542287,0.2097969074544196,0,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,5
6469-mrvet,0.019402985074626844,0.0001615508885298867,0,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,0
0742-moabm,0.31641791044776113,0.018526425109623816,1,1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,0
5961-vusrv,0.010945273631840807,0.0231421647819063,0,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,0
6778-jfcmk,0.3218905472636816,0.1465439649203785,0,1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,1
6341-jvqgf,0.6258706467661692,0.29159358412185554,0,0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,2
2232-dmlxu,0.36766169154228856,0.0042003231017770605,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0
4811-jbuvu,0.7129353233830846,0.31206438956842836,0,1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,2
0945-tsonx,0.6671641791044776,0.47178052157858297,0,0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,3
2651-zcbxv,0.8930348258706468,0.6625721209323794,0,1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,4
3316-uwxuy,0.7487562189054726,0.5456612047080545,0,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,4
8937-rdthp,0.6601990049751243,0.007592891760904685,1,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,0
7083-miopc,0.019900497512437804,0.17864066466651282,0,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,5
1984-gpteh,0.06865671641791044,0.07883683360258482,0,0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,2
1251-krreg,0.3597014925373134,0.010996999769213017,1,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,0
0621-jfhol,0.1129353233830846,0.032339026078929155,0,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,0
9903-lysab,0.546268656716418,0.14852873297945998,0,1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,1
0094-oifmo,0.763681592039801,0.1271059312254789,1,0,1,0,0,11,1,0,1,0,2,0,0,2,2,0,1,2,0
9227-uaqft,0.014925373134328346,0.030642741749365338,0,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,1
7301-abvad,0.6800995024875621,0.730636972074775,0,0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,5
6614-fhdbo,0.9049751243781096,0.9069351488576045,0,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,5
7576-aseju,0.5616915422885572,0.36566466651280866,0,0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,3
9058-hrzsv,0.7577114427860697,0.7047484421878606,0,0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,5
4522-akylr,0.363681592039801,0.08221786291253173,0,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,1
0221-wmxnq,0.5681592039800994,0.029379183014078002,0,1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,0
0303-uncip,0.46517412935323377,0.28998384491114704,0,1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,3
9947-otfqu,0.5587064676616916,0.12179783060235402,1,1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,1
0322-yinqp,0.3014925373134328,0.0034329563812600964,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,0
0959-whokv,0.8034825870646766,0.4938437572120932,0,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,3
4075-jfpgr,0.7487562189054726,0.5308966074313409,0,0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,4
4629-nrxkx,0.518905472636816,0.01481075467343642,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,0
9514-jdski,0.218407960199005,0.0024694207246711286,1,1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,0
3282-ziszv,0.6512437810945274,0.3016962843295638,0,1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,2
3675-ydupj,0.015920398009950265,0.02010731594738057,0,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,0
4111-bnxif,0.41094527363184075,0.47139395338102924,0,0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,5
7017-vfhay,0.9636815920398009,0.8065255019616894,0,0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,5
6655-lhbyw,0.9562189054726368,0.6660858527579046,0,1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,4
4959-josrx,0.26218905472636816,0.007125548119086083,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0
5046-nuhwd,0.26616915422885573,0.1396088160627741,0,0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,2
7273-tefqd,0.22786069651741292,0.013085621970920839,1,1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,0
3606-twkgi,0.882089552238806,0.15526194322640202,1,1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,1
7529-zdfxi,0.7124378109452736,0.5661839372259405,0,1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,4
7605-bdwdc,0.3144278606965174,0.1732402492499423,0,0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,2
1950-ksvvj,0.9457711442786069,0.5785195015001154,0,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,3
0123-crbrt,0.6950248756218904,0.6355815831987076,0,0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,5
6292-tosss,0.06616915422885569,0.1357546734364182,0,1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,4
3197-arfoy,0.86318407960199,0.22945418878375262,0,0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,1
6323-aybrx,0.010945273631840807,0.1247172859450727,1,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,4
7014-zzxaw,0.05970149253731341,0.1978017539810755,0,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,5
4385-gzqxv,0.7582089552238807,0.17221324717285946,1,0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,1
7633-mvpuy,0.4129353233830846,0.3959554581121625,0,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,4
6366-zgqgl,0.06517412935323383,0.0006923609508423722,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4716-hhkqh,0.8835820895522387,0.24847103623355646,0,1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,1
5940-ahuhd,0.5208955223880596,0.005977382875605816,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
6432-twqlb,0.6681592039800995,0.04411493191783984,1,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,0
4484-glzou,0.863681592039801,0.6469016847449804,1,0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,4
3179-gbrwv,0.46467661691542295,0.15243480267712903,0,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,1
8645-kwhjo,0.3656716417910447,0.08690860835448881,0,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,1
4130-mzlcc,0.32139303482587056,0.026073159473805677,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0
0314-tkosi,0.36716417910447763,0.03509116085852758,0,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,0
8229-myejz,0.3278606965174129,0.05532540964689592,0,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,0
2080-srcde,0.07114427860696515,0.0007615970459266094,0,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,0
9577-wjvcq,0.36019900497512436,0.4233729517655204,0,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,5
9512-uibfx,0.7651741293532338,0.2032252480960074,1,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,1
6202-dyyfx,0.5746268656716418,0.20364643434110316,0,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,1
3808-hfkde,0.25970149253731345,0.10481767828294485,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,1
5583-sxdag,0.5149253731343283,0.005908146780521578,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0
3488-pgmqj,0.5597014925373134,0.06782252480960074,1,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,0
3580-reoac,0.2646766169154229,0.048072928686822065,1,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,0
7534-bfesc,0.5756218905472636,0.1954650357719825,1,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,1
3727-owvyd,0.42736318407960205,0.23106392799446113,0,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,2
2294-salne,0.682089552238806,0.22178629125317334,0,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,1
4847-tajyi,0.707462686567164,0.06335102700207708,0,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,0
1563-iwqex,0.014427860696517386,0.023257558273713362,0,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,0
8203-xjzrc,0.019900497512437804,0.00016732056312024,0,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
6556-dbkzf,0.5751243781094527,0.6251615508885299,0,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,5
6851-wefyx,0.8213930348258706,0.3944957304408031,0,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,2
2985-juubz,0.5601990049751243,0.3458285252711747,0,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,3
6390-dsazx,0.5507462686567164,0.006323563351027001,1,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,0
0895-lmrsf,0.464179104477612,0.17205169628432956,0,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,1
8098-llazx,0.7681592039800995,0.04353796445880453,1,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,0
8266-vbfql,0.7179104477611941,0.03898569120701593,0,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,0
8181-yhcmf,0.41840796019900495,0.47198246018924533,0,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,5
2240-hsjqd,0.6328358208955223,0.36036233556427416,0,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,3
1248-dyxub,0.06517412935323383,0.13966074313408725,0,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,4
0265-edxbd,0.5636815920398011,0.26362220170782363,1,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,2
4115-bnpjy,0.5701492537313433,0.2348949919224556,0,1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,2
3167-snqpl,0.8248756218905472,0.42961573967228245,0,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,3
4091-tvocn,0.6019900497512437,0.42276136625894295,0,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,3
1098-tdvuq,0.009950248756218888,5.192707131317781e-05,0,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,0
7277-ozcgz,0.7044776119402985,0.2154915762750981,0,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,1
1557-emyvt,0.96318407960199,0.5626932840987768,0,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,3
2799-arnlo,0.508457711442786,0.03724901915531965,0,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,0
7563-biupc,0.6203980099502486,0.04578236787445188,1,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,0
5027-yocxn,0.9134328358208955,0.654004154165705,0,1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,4
3973-skmln,0.01641791044776117,0.15420032310177706,0,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,5
2321-ombxy,0.617412935323383,0.3507789060696977,1,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,3
2840-xanrc,0.7452736318407961,0.2552792522501731,1,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,1
6745-jefzb,0.7288557213930348,0.3712843295638126,0,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,2
5020-zstty,0.6388059701492538,0.499803831063928,1,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,4
9880-tdqac,0.41542288557213924,0.48986845141933993,0,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,5
8705-wzcyl,0.2641791044776119,0.003000230786983614,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0
7102-jjvtx,0.30199004975124377,0.04656127394414956,0,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,0
8626-ptqge,0.4159203980099502,0.4797945995845834,0,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,5
4983-clmlv,0.8402985074626866,0.5907339026078929,0,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,4
5701-yvsvf,0.6432835820895523,0.09938264481883222,0,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,0
5804-lepim,0.5184079601990049,0.013876067389799216,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,0
5697-gombf,0.17562189054726368,0.11018347565197323,0,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,2
2739-cacdq,0.6407960199004975,0.16746480498499886,0,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,1
9385-ehgdo,0.015920398009950265,0.08314678052157859,0,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,2
9498-fimxl,0.009452736318407956,0.016518578352180936,0,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,0
2379-gyflq,0.7626865671641792,0.5082102469420724,0,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,3
0122-oahpz,0.553233830845771,0.05682552504038773,1,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,0
2868-snelz,0.6203980099502486,0.015808908377567505,1,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,0
4322-rcymt,0.572636815920398,0.6087179783060235,1,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,5
6680-nenyn,0.8592039800995025,0.5470863143318717,1,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,3
2088-iebau,0.6955223880597016,0.7073217170551581,0,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,5
7982-vcelr,0.7616915422885572,0.4092834064158781,0,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,2
1343-ehpyb,0.8472636815920399,0.7597738287560581,1,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,5
6035-bxtty,0.3621890547263681,0.20901223171013156,0,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,2
6885-pkoam,0.6716417910447761,0.7160166166628202,0,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,5
7520-hqwju,0.4895522388059702,0.5180994691899377,0,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,5
9639-bujxt,0.02238805970149252,0.15109046849757676,0,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,5
5924-sngkp,0.019900497512437804,0.09764597276713594,0,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,3
0021-ikxgc,0.535820895522388,0.0061504731133164075,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0
2034-gdrcn,0.7179104477611941,0.017239787675975074,1,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,0
8966-snizf,0.011940298507462671,0.14824601892453265,0,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,5
6243-ozgfh,0.2656716417910448,0.11286060466189708,0,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,1
4654-dlamq,0.7835820895522387,0.7399146088160627,0,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,5
0513-rbgpe,0.4432835820895522,0.2607835218093699,0,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,3
5160-uxjed,0.26218905472636816,0.07645972767135933,0,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,1
4115-nzrks,0.7054726368159204,0.06410685437341335,0,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,0
0219-ytzue,0.6621890547263681,0.04074544195707362,1,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,0
0623-iihug,0.23532338308457706,0.0947726748211401,1,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,1
4572-dvcgn,0.6169154228855721,0.09545349642280176,1,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,0
3351-ngxyi,0.3567164179104477,0.10041541657050543,0,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,1
8984-eylll,0.8656716417910447,0.7852065543503346,0,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,5
9057-mswco,0.12437810945273631,0.09073390260789292,1,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,2
9833-tgfhx,0.7845771144278606,0.46133741057004385,0,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,3
9294-tdipc,0.019402985074626844,0.0074948072928686825,0,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,0
5229-dtfyb,0.8014925373134327,0.4546907454419571,0,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,3
0104-ppxdv,0.3189054726368159,0.3299965381952458,0,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,4
5176-lmjxe,0.02288557213930348,0.10695822755596586,0,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,3
3583-krkmd,0.5736318407960199,0.15627163627971383,0,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,1
1010-diauq,0.7786069651741293,0.05466766674359567,1,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,0
9069-lgeul,0.4149253731343284,0.16007385183475653,0,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,1
7302-zhmhp,0.008955223880596996,4.038772213247124e-05,0,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
9571-edebv,0.8,0.8012981767828296,0,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,5
3520-fjgcv,0.9388059701492536,0.9355931225478883,0,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,5
6563-vrerx,0.023383084577114438,0.07748096007385184,0,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,2
0259-gbzsh,0.6706467661691543,0.018774521117009002,1,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,0
6122-efvkn,0.17412935323383083,0.09369951534733441,0,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,1
2805-edjpq,0.8109452736318408,0.6450034618047542,0,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,4
6862-cqumb,0.7746268656716417,0.4186475882760212,0,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,3
7156-mxbje,0.6651741293532337,0.42043041772444034,0,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,3
6158-hdpxz,0.07064676616915422,0.0007558273713362566,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0
9601-brxpo,0.8626865671641791,0.2939879990768521,1,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,2
2863-imqdr,0.7104477611940299,0.6104200323101777,0,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,5
5686-cmawk,0.681592039800995,0.16056427417493654,0,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,1
5651-crhkq,0.6761194029850747,0.3831352411723979,0,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,3
6905-niqin,0.32238805970149254,0.0036752827140549274,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0
8204-yjcla,0.46318407960199004,0.5439129933071775,0,1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,5
5167-zffmm,0.7223880597014924,0.008314101084698822,1,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,0
6583-szvgp,0.8940298507462686,0.5825813524117239,0,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,3
4895-tmwir,0.01691542288557213,0.022611354719593815,1,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,0
0533-bnwkf,0.6686567164179105,0.5603392568659128,1,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,4
1708-pbboa,0.36318407960199006,0.26882644818832213,0,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,3
8782-lkfpk,0.7179104477611941,0.46667435956612047,0,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,3
5522-jbwmo,0.2562189054726368,0.002907915993537964,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0
3597-mvhjt,0.7696517412935323,0.2973055619663051,0,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,2
9774-nrnau,0.6621890547263681,0.2643376413570275,0,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,2
0224-rlwwd,0.25920398009950246,0.008135241172397875,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0
9967-atrfs,0.01641791044776117,0.040243480267712906,0,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,1
3951-njcvi,0.7641791044776118,0.4530002307869836,0,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,3
2977-cebsx,0.7144278606965173,0.6862624048003693,0,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,5
0177-pxbat,0.9119402985074626,0.42417493653357946,0,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,2
6599-cebnn,0.554228855721393,0.2891357027463651,1,0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,2
2519-erqoj,0.36169154228855727,0.20596584352642514,0,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,2
5876-qmyld,0.01791044776119402,0.04573044080313871,0,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,1
2277-axsdc,0.014925373134328346,0.06985345026540503,0,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,2
9442-jtwdl,0.01791044776119402,0.025259635356565887,0,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,0
0979-phulv,0.8079601990049752,0.8064620355411956,1,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,5
3067-svmtc,0.3746268656716417,0.4419570736210478,0,0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,5
5495-gpsrw,0.014427860696517386,0.04622663281790907,0,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,1
7606-bphhn,0.015422885572139305,0.16731479344564967,0,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,5
4742-drora,0.7676616915422886,0.6684975767366721,0,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,4
0111-klbqg,0.7532338308457711,0.32802330948534497,0,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,2
4800-vhzki,0.01641791044776117,0.00012693284098776788,1,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0
7989-chgtl,0.013432835820895522,9.231479344564949e-05,1,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0
0334-gddso,0.6278606965174128,0.02479806138933764,1,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,0
4163-ncjak,0.061691542288557194,0.12085737364412649,0,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,3
5233-aozuf,0.564179104477612,0.24581698592199402,0,0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,2
5973-ejgdp,0.6875621890547263,0.5139856912070159,0,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,4
1996-dbmus,0.5213930348258707,0.4069063004846527,0,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,3
7916-vccpb,0.5472636815920398,0.13581237018232173,0,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,1
4686-gefrm,0.800497512437811,0.7893030233094853,0,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,5
5249-qyhex,0.06517412935323383,0.11607431340872376,0,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,3
0578-skvmf,0.6472636815920397,0.21083544888068315,1,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,1
5564-nemqo,0.5676616915422885,0.006519732287099007,1,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0
2233-fagxv,0.06019900497512437,0.013091391645511194,0,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,0
5605-iygfg,0.5134328358208955,0.05731017770597739,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,0
7663-ztegj,0.8189054726368158,0.3244461112393261,0,1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,2
3935-tbrzz,0.07412935323383085,0.12597507500576968,0,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,3
8111-bkvds,0.22338308457711442,0.04967689822294023,0,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,0
2055-sifss,0.3323383084577114,0.3253807985229633,0,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,4
2806-mlnti,0.8641791044776118,0.6182321717055158,0,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,4
8734-dkstz,0.6736318407960199,0.09690745441957074,0,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,0
4360-pnrqb,0.5706467661691541,0.1588102930994692,0,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,1
